sample_id,true_max_mpa,pred_max_mpa,max_stress_error_mpa,max_stress_relative_error_%,field_mae_mpa,field_max_error_mpa,r2,error_bin,Nf_true_pinn,Nf_pred_pinn,Nf_true_bisec,Nf_pred_bisec,Nf_error_pinn,Nf_relative_error_pinn_%,Nf_error_bisec,Nf_relative_error_bisec_%,log_Nf_true,log_Nf_pred,log_Nf_error
2720,286.4199684988867,288.80222,2.382247077285172,0.8317321902416281,0.7373829313420884,11.419193969875437,0.9990644080515582,2-3,2882113.5,2644129.2,2868803.0847766865,2633030.79419677,237984.25,8.257282,235772.29057991644,8.218489858402723,6.457700739208059,6.4222827,0.03541804343779553
2721,292.51152118312746,290.06467,2.446854435080581,0.8364984822422509,3.7040943469236254,25.257556636312643,0.9843684850343608,2-3,2315300.2,2526801.8,2307019.5761753214,2516743.370062272,211501.5,9.134949,209723.7938869507,9.090681156448618,6.363051279735158,6.402571,0.03951992158930473
2722,294.3573217211558,296.78827,2.430947321812937,0.8258491100539939,0.7695467807506464,26.72204193648672,0.9989967744773016,2-3,2168594.2,1990731.4,2161479.1076095803,1984916.3432005532,177862.88,8.201759,176562.76440902706,8.168608421308827,6.334751042093254,6.2990127,0.035738381113029405
2723,302.13128887994753,299.6872,2.444094055728783,0.8089509910706233,0.7218092204314155,10.243304559074176,0.9991549996012136,2-3,1653514.9,1799260.5,1649881.2324349508,1794739.5799743624,145745.62,8.814292,144858.34753941162,8.779925772331184,6.217452682423242,6.255094,0.03764136893784187
2724,296.2371393968331,298.70755,2.470410651995053,0.8339300929738397,0.8993654867650697,26.437918310027896,0.9986420216438976,2-3,2029601.2,1861600.5,2023513.0246070419,1856677.5902505703,168000.75,8.277525,166835.43435647152,8.244841141502922,6.306106004129989,6.2698865,0.036219510447127234
2725,300.15643826010586,302.6214,2.464960665675392,0.8212253183586008,0.7771584361467097,11.476565691749585,0.9990325285070196,2-3,1770220.4,1625878.9,1765884.4394751447,1622404.5448431082,144341.5,8.153872,143479.89463203656,8.125101021598082,6.246962279683012,6.211088,0.03587409914101958
2726,303.2821490948869,300.83447,2.447676438636904,0.8070624815676531,0.6784884163939717,10.014120180330366,0.999230386518097,2-3,1589425.1,1729157.1,1586152.6544646278,1725070.8647330846,139732.0,8.791355,138918.21026845672,8.758186664911241,6.200344982351854,6.2378345,0.03748947123090929
2727,294.5830946394565,297.05652,2.473423915231024,0.8396353898916958,0.7410692618358974,9.792755581582384,0.9991245049896982,2-3,2151362.5,1972104.8,2144376.3439598344,1966428.0212160754,179257.75,8.33229,177948.32274375902,8.298371843403068,6.3313010075887215,6.29493,0.036371026357032044
2728,299.84181480811293,302.33795,2.496136852043321,0.8324845731209143,0.7760371290526055,11.755445183562928,0.9990485349842484,2-3,1789634.0,1641801.2,1785175.6747510314,1638228.3315684851,147832.75,8.260502,146947.34318254632,8.23153403112779,6.2516809604038865,6.2153206,0.03636037324568342
2729,289.55521659317003,292.03967,2.48445625839247,0.8580250384102638,1.1443057226929088,13.26962820056984,0.9979265359078184,2-3,2573450.2,2354523.0,2562985.4913055394,2345928.896385544,218927.25,8.507149,217056.5949199954,8.468896747809158,6.408746147712227,6.371903,0.03684320505475647
2730,300.710323811814,303.18317,2.472842692092229,0.8223338197193875,0.7430254272749106,23.02320589136896,0.9990777142976636,2-3,1736598.2,1594830.2,1732467.6146123472,1591524.3575469742,141768.0,8.163546,140943.257065373,8.135405007089275,6.238665125000087,6.2027144,0.035950681793299744
2731,293.4989557945471,296.02112,2.5221623695153994,0.8593428765998554,0.6491379783918002,10.55361555161997,0.999284699358849,2-3,2235510.2,2045062.6,2227872.220839004,2038867.8531268176,190447.62,8.519201,189004.36771218642,8.483626930857302,6.347890278343742,6.3107066,0.03718366289574426
2732,296.9225467861879,299.44934,2.5267940341245776,0.8509943288153546,0.7443985601740233,12.50170816935224,0.9990863943524322,2-3,1981378.8,1814183.9,1975636.6550715263,1809568.6068696757,167194.88,8.43831,166068.04820185062,8.405799101547762,6.29570707526822,6.2586813,0.03702577796597417
2733,290.0632923793636,292.6002,2.536896829620844,0.8746011288815291,0.8049650862102882,10.784796666151465,0.9989399576522932,2-3,2526929.5,2308008.5,2516871.267754709,2299786.2511252835,218921.0,8.663518,217085.01662942534,8.625193485683758,6.400861002940685,6.3632374,0.03762362195923963
2734,306.4397656239853,308.9426,2.50283081156158,0.8167447871738228,0.8297102723793054,15.227457323776775,0.998916988075098,2-3,1427212.2,1311577.8,1424774.188318794,1309659.1596983,115634.5,8.102123,115115.02862049383,8.07952793953457,6.153746038703743,6.1177945,0.03595152500135068
2735,307.8864722440319,310.36682,2.480349045030607,0.8056050748032456,1.1844539738402078,20.7670638294027,0.9979195538512944,2-3,1359062.0,1250421.4,1356938.6733357771,1248751.4363889443,108640.625,7.993795,108187.23694683285,7.9728906746297525,6.132560220221482,6.097057,0.035503354529343056
2736,297.42663850647483,299.8608,2.4341708196970444,0.8184104933977034,0.6516142056111783,10.923613251685907,0.9992825593978296,2-3,1946719.1,1788455.5,1941217.964951307,1784003.2792370273,158263.62,8.129762,157214.68571427977,8.09876523671175,6.288074301828864,6.252478,0.035596179117682425
2737,300.17787090533926,302.71262,2.534745061457613,0.8444143646607921,0.8798038556144318,18.80949133573341,0.9987862305024104,2-3,1768903.1,1620793.8,1764577.0408413461,1617345.4805644962,148109.38,8.37295,147231.5602768499,8.343730926400937,6.246640624261233,6.209728,0.03691286013159445
2738,296.8070329309824,299.3333,2.526280057298834,0.851152357257747,0.7767043621098578,15.278113609302636,0.9990075031698588,2-3,1989416.0,1821514.9,1983623.1554214698,1816851.6699112167,167901.12,8.439719,166771.48551025311,8.407417762514392,6.297459169296968,6.2604327,0.03702644911264219
2739,307.4373034712975,309.9434,2.5060864212806,0.8151536566916867,0.8685713952318894,9.037051036979136,0.998909067429208,2-3,1379829.2,1268267.6,1377608.3615190384,1266529.215637662,111561.625,8.085176,111079.14588137646,8.063187549100933,6.139125770107372,6.1032114,0.03591436721430519
2740,296.2506447837068,298.7255,2.4748496010588497,0.8353904521847514,0.6798622369396465,11.74105328438266,0.9992363459400382,2-3,2028636.5,1860437.9,2022560.8973411233,1855519.4055912814,168198.62,8.291216,167041.49174984195,8.258910372955206,6.305901606665549,6.269615,0.03628643332570558
2741,304.16517116296103,306.64334,2.4781699014920946,0.8147447954073539,1.0685028332276612,29.37012644343166,0.9981588607736882,2-3,1542107.5,1417397.5,1539086.3036478788,1415004.2257020925,124710.0,8.086985,124082.0779457863,8.062061084663808,6.187262973403376,6.151492,0.035770854567926946
2742,305.6379888944789,303.10974,2.528247683541452,0.8272033501746162,0.7766017486580846,12.059296206649664,0.9990874095520764,2-3,1466597.0,1598848.8,1463967.725623321,1595524.7131493036,132251.75,9.017593,131556.98752598255,8.986331134449625,6.165531502447646,6.2038074,0.038275851525742866
2743,287.5557036415299,290.06033,2.504629610423251,0.8710067575448096,1.0715536126115843,12.301027359114698,0.998112927449136,2-3,2765853.8,2527195.8,2753638.3181646895,2517134.1685669404,238658.0,8.628728,236504.1495977491,8.588787715424443,6.439906896436309,6.402639,0.037267984235381135
2744,298.91664791030377,301.42926,2.512612343602484,0.8405729025692963,0.7125974679396372,9.394237267623964,0.999159943209441,2-3,1848098.2,1694001.5,1843262.5433994196,1690126.3729884028,154096.75,8.338125,153136.1704110168,8.307887064671583,6.2655871979586255,6.228914,0.0366734139315259
2745,295.3406408791544,297.87854,2.537899159908079,0.859312539023886,0.6603773006314657,7.640836703663439,0.9992819715431008,2-3,2094630.4,1916211.9,2088072.9375782046,1910920.4226984964,178418.5,8.5178995,177152.51487970818,8.484019484739541,6.3197456647490435,6.2824435,0.03730214134206111
2746,297.4897281815668,299.99588,2.506151945386364,0.8424331020453873,0.7357749486370468,14.029276064537896,0.999098161318725,2-3,1942425.6,1780098.1,1936954.7085367464,1775697.0346559917,162327.5,8.356948,161257.67388075474,8.325319800718276,6.287119465808148,6.250444,0.03667553041386107
2747,280.4688194219617,283.01535,2.5465309198351638,0.907955089297802,1.184544015368325,11.816923338759892,0.9975567301421312,2-3,3585476.2,3263863.2,3564879.17043671,3246712.3442180534,321613.0,8.969882,318166.82621865673,8.925038157174908,6.552044814271505,6.5137324,0.03831238095241307
2748,296.1003256184921,298.65512,2.554795231117282,0.862814056614374,2.6959391539317537,22.29944241800125,0.9916977926021888,2-3,2039378.5,1865000.8,2033226.1438048824,1860059.7736727884,174377.75,8.550533,173166.37013209402,8.51682783342726,6.308185685349572,6.270679,0.03750668830977677
2749,283.4783559130725,286.0491,2.57074687013062,0.9068582544336926,0.8903256162566764,9.169421876977594,0.99866690455518,2-3,3208840.5,2921226.2,3192270.5598041145,2907527.663875612,287614.25,8.963183,284742.89592850255,8.919760734377572,6.5040996927195325,6.465565,0.03853448809917115
2750,294.5384524855391,297.10257,2.5641170945390286,0.8705542766661065,0.8415204803450342,27.670598492225395,0.9988283789784222,2-3,2154759.5,1968924.4,2147744.3165273373,1963273.2114693006,185835.12,8.624402,184471.10505803674,8.589062656969611,6.331982578456448,6.294229,0.037753547847317215
2751,287.67021528672774,290.2212,2.550976119522261,0.8867710259748798,0.8363329897967131,21.236282528143988,0.9987650879084312,2-3,2754419.8,2512653.8,2742312.2669566735,2502717.2564583677,241766.0,8.777384,239595.01049830578,8.736970380262358,6.438116906359617,6.4001327,0.03798425026220453
2752,299.2507563585472,301.8386,2.5878361707496538,0.8647718061734951,1.1864681044356675,11.613240140634671,0.9978663761353426,2-3,1826746.2,1670261.6,1822045.737309623,1666529.24873381,156484.62,8.566303,155516.48857581313,8.535268099550784,6.260559274509579,6.2227845,0.037774755314022634
2753,297.5943111178481,295.02945,2.5648616549574967,0.8618651496808367,0.9924118284311612,27.97997463192263,0.9984034096538326,2-3,1935336.6,2117734.2,1929913.2300253639,2111002.1516611828,182397.62,9.424594,181088.9216358189,9.383267538584567,6.285537783324713,6.3258715,0.040333684265618786
2754,306.47857978851755,309.04532,2.566738814998075,0.837493705683845,0.9684834356031572,15.008768514070248,0.9985487556907676,2-3,1425334.6,1307058.0,1422905.4609237448,1305161.4241809386,118276.625,8.298165,117744.0367428062,8.274902302108478,6.153176046139752,6.1162953,0.03688070846274982
2755,295.39544045427266,292.83276,2.5626767823976597,0.867541075941002,0.9613842918226728,9.41854548998559,0.9984822582372898,2-3,2090586.5,2289002.8,2084058.37112116,2280942.6577729257,198416.25,9.490937,196884.2866517657,9.44715797695474,6.318909878687376,6.3596463,0.04073644165564172
2756,294.24802026729924,296.84183,2.593807125278886,0.8815036794207259,0.677038656177042,10.23765999318418,0.9992252574113116,2-3,2176991.8,1986992.9,2169813.773900046,1981214.415547243,189998.88,8.727589,188599.35835280293,8.691960601476525,6.33642246175721,6.2981963,0.038226145991829164
2757,288.27590673161853,290.9209,2.6449917058814663,0.9175209041468464,2.930957912296229,16.159967015312446,0.9883627250875788,2-3,2694798.2,2450475.0,2683237.7439055787,2441070.5687038214,244323.25,9.066477,242167.17520175735,9.02518517979967,6.428659154331267,6.3892503,0.039408875858366166
2758,302.1085131950019,304.69745,2.5889355354668737,0.8569555051882283,0.6814511846364173,8.642909454720979,0.9992093767427922,2-3,1654811.6,1514335.2,1651167.3147866766,1511460.4020815261,140476.38,8.488965,139706.91270515043,8.461099699227024,6.217791083079214,6.1802225,0.03756857178770989
2759,317.07957211182776,314.5094,2.5701726977652584,0.8105765630523839,1.1361876707136245,27.58342866770215,0.9979884047009512,2-3,1001596.6,1089734.2,1000740.0471855606,1088627.0781717272,88137.625,8.799712,87887.03098616668,8.78220385337196,6.000321279542684,6.037321,0.036999811155558504
2760,295.2657529499545,297.8585,2.5927370402798715,0.8781028664436145,1.544643014946987,11.710332684905552,0.9961650472715506,2-3,2100164.0,1917550.4,2093565.4329256301,1912256.2430417254,182613.62,8.695208,181309.18988390476,8.660306815943947,6.320886539010126,6.282747,0.03813974717052648
2761,305.6483205141602,303.09445,2.5538686098633434,0.8355578743463198,0.7159085197591468,20.5821870569865,0.9991687108831536,2-3,1466081.8,1599689.8,1463456.1348535737,1596356.048150143,133608.0,9.113271,132899.91329656914,9.081236542143879,6.165379709566843,6.2040358,0.038656049405324744
2762,296.3823064537476,298.98572,2.603411319689883,0.8783963357462305,0.6639679775083034,9.62229701652582,0.9992619656408128,2-3,2019281.0,1843663.9,2013266.9983573812,1838857.178437707,175617.12,8.697013,174409.8199196742,8.66302482790284,6.303901374602487,6.2656817,0.03821963098066039
2763,301.5223245264832,304.1132,2.590865170782422,0.859261474204661,0.8675527749112377,12.2173212796163,0.9988746365723478,2-3,1688571.8,1544849.4,1684733.3536239837,1541814.7877531976,143722.38,8.511476,142918.5658707861,8.483156433233656,6.2265311739234175,6.1888866,0.037644531467362796
2764,311.8285826570178,309.20493,2.623657119908444,0.8413780088896535,1.4330596057095448,21.331472322547768,0.9968377440459916,2-3,1190909.1,1300070.6,1189463.7505171215,1298198.1053704896,109161.5,9.166232,108734.35485336813,9.141460158503836,6.075351211240649,6.1139674,0.038616207430004934
2765,295.4852005830636,298.10712,2.6219161161551483,0.8873256971860097,0.8402235639035627,12.447918254281175,0.9988552955209012,2-3,2083990.9,1900977.2,2077514.2725248095,1895792.9678541638,183013.62,8.781882,181721.30467064562,8.747054452232435,6.3175440160698555,6.278977,0.03856709880300979
2766,297.10488938323795,299.76907,2.6641841030901787,0.8967149980671058,1.719094706491255,11.834299212423517,0.9952005973399288,2-3,1968764.4,1794157.1,1963109.7866400757,1789666.3048410353,174607.25,8.868875,173443.48179904046,8.835139174559076,6.292944588137299,6.2538605,0.03908411450448668
2767,307.43072129017406,304.775,2.655727393689688,0.8638458064778214,0.7252549218991786,9.887507604864425,0.9991506922367924,2-3,1380135.4,1510335.1,1377913.8948954153,1507481.3627612696,130199.75,9.433839,129567.46786585427,9.403161427273982,6.13922207958891,6.179074,0.039851730988482714
2768,286.75040848771096,289.38257,2.632159871664044,0.9179271567722452,0.928098327100513,23.110824641746788,0.998454103302912,2-3,2847748.5,2589469.8,2834753.8768790625,2578859.01602242,258278.75,9.069577,255894.86085664248,9.027057443814886,6.452515357919072,6.413211,0.03930448908362294
2769,297.32669213443785,299.9501,2.623411625327776,0.8823330345805571,0.7533217807989689,13.405771189878635,0.9990995360579108,2-3,1953536.6,1782926.5,1947989.4372231008,1778510.7838896017,170610.12,8.7333975,169478.6533334991,8.700183383699166,6.289586597630811,6.2511334,0.038453155705762576
2770,302.1248194277832,304.72855,2.6037267147949024,0.8618049717750085,0.8455991319487013,25.69106272387394,0.9988494532277646,2-3,1653881.6,1512728.2,1650243.6092301884,1509861.680926066,141153.38,8.534672,140381.92830412253,8.50673970309198,6.217548059568487,6.1797614,0.0377866498089654
2771,302.9903514094576,305.63297,2.6426136784330083,0.8721775020689722,0.9971311180742172,12.65546173324617,0.9985145722095914,2-3,1605415.2,1466846.6,1602047.4954635813,1464216.415580837,138568.62,8.631327,137831.07988274423,8.603432811638354,6.204675387348709,6.166385,0.03829021355110118
2772,303.57027130347257,306.21396,2.643687436761809,0.8708650637660669,0.7122486134954589,9.978201760664176,0.999178173435945,2-3,1573813.6,1438185.8,1570620.190260912,1435691.677453748,135627.88,8.6177845,134928.5128071641,8.590779212175399,6.19607117599071,6.1578155,0.03825571960032903
2773,304.07037435049,306.73572,2.665343422947501,0.8765547872398987,0.745649940600918,15.331975498155572,0.9991115523293864,2-3,1547112.1,1412969.1,1544067.208225557,1410598.86074038,134143.0,8.670542,133468.34748517722,8.643946764374274,6.188666199837966,6.150133,0.03853306690339586
2774,294.30023199748086,296.9762,2.675964291581636,0.909263398611436,0.6404899536980825,11.679476806429903,0.999310021591998,2-3,2172979.8,1977657.9,2165827.629152432,1971941.8328455738,195321.88,8.988665,193885.7963068583,8.95204187522222,6.335623889645361,6.296151,0.039472728451513284
2775,301.574286793803,304.28394,2.709648753071974,0.8985012554882229,0.6705829070563744,8.657321727415365,0.9992837687832208,2-3,1685548.8,1535862.1,1681727.7578517185,1532876.1601373355,149686.62,8.880587,148851.59771438292,8.851111425105437,6.225755692512924,6.1863527,0.03940296271556054
2776,292.43805540734724,295.0153,2.5772338992933896,0.8812922434816051,0.7590112224121549,9.34923587308991,0.9990395775760708,2-3,2321358.5,2118790.2,2313030.767719852,2112046.64948275,202568.25,8.72628,200984.11823710194,8.689210755083419,6.364181409753793,6.326088,0.038093458093636734
2777,303.7191230490077,306.36597,2.6468437478672517,0.8714774760626974,0.8182319211275004,22.8653358054449,0.9988462309010864,2-3,1565814.5,1430788.0,1562669.2170477565,1428330.4547112733,135026.5,8.623404,134338.76233648323,8.596749770900345,6.193867057088706,6.1555758,0.03829130483040544
2778,296.25464892735187,298.95773,2.703084226945009,0.912419176114892,0.6810659690031211,12.017736444214536,0.9992083545701972,2-3,2028353.8,1845458.2,2022276.6802468193,1840640.6407044649,182895.5,9.016943,181636.0395423544,8.981760078457004,6.3058405738485055,6.266104,0.03973635250451135
2779,303.4866645393811,306.16922,2.682555431322044,0.8839121268782963,0.8341106717210762,23.24622849918248,0.9988448017415074,2-3,1578326.8,1440369.6,1575110.820350916,1437869.4909388525,137957.12,8.74072,137241.32941206335,8.713122126955335,6.197311114934347,6.1584744,0.03883666959132981
2780,296.4860035077305,299.1746,2.6885875567226094,0.9068176996262516,0.7835954370193783,11.465746160275984,0.9989894071861968,2-3,2011944.8,1831590.4,2005991.0407431978,1826863.2170580765,180354.38,8.964181,179127.82368512126,8.929642258958264,6.302328989021149,6.2628284,0.039500638954010014
2781,299.8410762682094,302.503,2.661914454446844,0.8877751132622496,0.6673085417277651,11.888677816858404,0.9992537950725102,2-3,1789681.2,1632509.9,1785218.307315177,1628991.2760036043,157171.38,8.782087,156227.03131157276,8.75114436544881,6.251691331857262,6.212856,0.03883551596981061
2782,297.0376511501602,299.709,2.6713637424179524,0.8993350614220651,0.7371099856737391,9.054516798877216,0.999116389108869,2-3,1973406.5,1797899.9,1967721.2089951588,1793389.5487764182,175506.62,8.893587,174331.66021874058,8.85957113344147,6.293963566670599,6.2547655,0.039198056111517054
2783,303.1874994171031,300.5325,2.6549981963999585,0.8756951396427487,0.7220637195025881,11.25727586065176,0.9991603875567542,2-3,1594592.1,1747314.5,1591289.8784441734,1743118.650221391,152722.38,9.577519,151828.77177721774,9.541239081195117,6.201749300414257,6.242371,0.04062178189165078
2784,293.6875960443356,296.38562,2.698024072851922,0.918671441760388,0.7972666319236277,10.540375828546132,0.9989653293288304,2-3,2220612.2,2019048.2,2213092.931935194,2013039.624681938,201564.0,9.076956,200053.30725325597,9.039534868439683,6.344999651152402,6.3051467,0.03985295696905222
2785,297.259933692247,294.58765,2.672287207871989,0.8989732234276167,0.8008443525101743,16.039077815675967,0.9989472589600028,2-3,1958108.5,2151017.8,1952529.8053046078,2144035.2834466696,192909.25,9.851816,191505.47814206174,9.808069388840167,6.29059767209122,6.332644,0.04204631365707101
2786,290.11921765816425,292.84692,2.7277061699607543,0.9402018218505952,0.7426256425420791,9.79792065945935,0.9990771796599548,2-3,2521862.8,2287852.0,2511847.730612885,2279798.683968352,234010.75,9.279282,232049.04664453305,9.238181272553238,6.399993308727995,6.359428,0.04056537980343489
2787,301.8408834680981,304.55414,2.713254715495623,0.8989023237411738,0.7423955568144259,14.692720962473745,0.9991297693748672,2-3,1670129.6,1521755.6,1666401.351041373,1518842.9411060736,148374.0,8.883982,147558.40993529954,8.854914204377405,6.221779609045772,6.1823454,0.039434218725947545
2788,297.4682175724566,300.2346,2.766371050590294,0.9299719725239112,0.6743208801414582,19.929027903307173,0.999234389898245,2-3,1943889.1,1765430.0,1938411.3211450547,1761123.803145552,178459.12,9.18052,177287.5179995026,9.146021593331165,6.2874459376010075,6.2468505,0.04059544703093909
2789,296.90819817385994,299.60825,2.700047675749431,0.9093880507025844,0.7371934420251406,20.39439013603609,0.9991417664182286,2-3,1982377.6,1804200.1,1976631.4149015904,1799649.4302784647,178177.5,8.9880705,176981.98462312575,8.953717080932718,6.29592569339153,6.2562847,0.03964097964641322
2790,300.5365295998731,303.22015,2.68362420872063,0.8929444325099317,0.7020159506132002,12.019526119366702,0.9992286042714864,2-3,1747069.0,1592809.0,1742877.0656912327,1589513.5216047731,154260.0,8.829646,153363.54408645956,8.799447023857354,6.241266755110671,6.2021637,0.039103058821608805
2791,301.581487189514,304.28775,2.7062630546266178,0.8973571553899794,0.7125402238873652,15.697628769845068,0.9992157924666633,2-3,1685130.5,1535661.5,1681308.53763762,1532677.2081713227,149469.0,8.869877,148631.3294662973,8.84021737468465,6.225647418316257,6.186296,0.03935143214071957
2792,293.8023068914925,296.4865,2.684204338976201,0.913609007150354,0.7640406360913802,9.201290577910155,0.9990051336885244,2-3,2211607.0,2011911.6,2204161.4097466893,2005948.4081790522,199695.38,9.029425,198213.00156763708,8.992671802126164,6.343243394533458,6.303609,0.039634500185313115
2793,306.1242642483911,308.83963,2.715365878562011,0.8870142604438392,0.8180004268191088,23.643319135707884,0.9989430515341068,2-3,1442569.6,1316126.1,1440057.9625649936,1314185.316925092,126443.5,8.765158,125872.64563990175,8.74080411428028,6.158379972869918,6.119298,0.039081991607710975
2794,297.9835948902411,300.71765,2.734056476946421,0.9175191264987188,0.7207322062696293,12.22581398298442,0.999169198546592,2-3,1909193.5,1736157.9,1903949.9984606898,1732034.1835435336,173035.62,9.063284,171915.81491715624,9.029429084595035,6.279655538755519,6.239589,0.04006632443056812
2795,292.0766551313411,294.77884,2.702183979987012,0.925162601157526,0.7503569153342127,11.884412220796634,0.9990646454424889,2-3,2351425.5,2136542.0,2342859.3517670603,2129668.1093296004,214883.5,9.138435,213191.24243746,9.099617622230044,6.369746217497987,6.3297114,0.040034780272645065
2796,294.5356592654571,297.303,2.7673497677459977,0.9395635742875736,0.6995857176397703,12.898780264234093,0.999216267690726,2-3,2154970.2,1955156.6,2147957.4793480653,1949602.3692332762,199813.62,9.2722225,198355.1101147891,9.234592026234738,6.332025679882602,6.2911816,0.04084411555154688
2797,312.0324014036489,309.2607,2.771689733727044,0.888269846739907,1.0385816391469356,23.660831109705214,0.9982243899668716,2-3,1182863.5,1297637.6,1181448.8284577476,1295775.1546415477,114774.125,9.703074,114326.32618380012,9.676790346733904,6.072414915981335,6.113154,0.04073901849742434
2798,297.1698744440429,299.90274,2.7328660344727496,0.919630914669767,2.7538659346627448,15.299207866817198,0.9895309136724992,2-3,1964288.5,1785857.5,1958668.894541575,1781416.9036788605,178431.0,9.083747,177251.9908627146,9.049614835701993,6.291961026384207,6.251847,0.0401142360704867
2799,295.844209421075,298.55087,2.706663381659382,0.9148948316263946,0.694061595422997,10.69074617451686,0.9991941103292794,2-3,2057824.8,1871786.8,2051536.8301054202,1866795.7188077942,186038.0,9.040518,184741.11129762605,9.005010711317961,6.312079318021418,6.2722564,0.039822943662287
2800,299.4446739866509,296.72073,2.723940344072787,0.9096639815988908,1.9718964559054517,13.889674065070835,0.9944263877567608,2-3,1814476.8,1995447.2,1809859.9293913373,1989605.9252565699,180970.5,9.9737015,179745.99586523254,9.931486572316222,6.257644964788333,6.3000402,0.04239528026781958
2801,287.31153194895893,290.11472,2.8031836272129453,0.975659977237159,0.8958766612436386,11.020817231543475,0.9987192434024388,2-3,2790411.2,2522267.2,2777967.3014371153,2512252.739972268,268144.0,9.60948,265714.56146484707,9.565071602080629,6.443727129490508,6.401791,0.0419360337568655
2802,289.0643071994455,291.8168,2.7524957790701023,0.952208802856786,0.7924534659641098,12.295603362382082,0.998943585660423,2-3,2619291.2,2373306.5,2608417.59383004,2364559.326917174,245984.75,9.391272,243858.26691286638,9.34889672150999,6.416377120870467,6.375354,0.04102330769908047
2803,296.62821109410044,299.39276,2.764550136368314,0.9319916423901116,0.664722579800992,9.532394397081704,0.9992650786470072,2-3,2001929.8,1817752.9,1996043.4424425564,1813114.2151211186,184176.88,9.199967,182929.2273214378,9.164591482918201,6.300169989159654,6.259535,0.040635153344224406
2804,309.69973498187534,312.4492,2.749453250546537,0.8877803045932359,1.183446735475434,11.42539904429526,0.9980129502426904,2-3,1278666.1,1166596.8,1276881.8232976866,1165234.243227702,112069.375,8.764553,111647.58006998454,8.743767671595675,6.106150704730407,6.066921,0.03922947059954751
2805,302.3907297149518,305.18198,2.791246603407558,0.9230595812374018,0.7394023201392443,9.4680322033482,0.999169107185975,2-3,1638824.2,1489532.2,1635272.473787723,1486783.2528685778,149292.0,9.109702,148489.22091914527,9.080396282535412,6.21359012641732,6.1730504,0.04053972282234941
2806,311.43367816138635,314.24222,2.808539856191772,0.9018099367970002,0.9742337370473352,9.895661089785264,0.998575418613215,2-3,1206671.9,1099378.4,1205166.7449774197,1098244.27410024,107293.5,8.891688,106922.47087717964,8.872006410962076,6.0810471393703365,6.0411477,0.03989943047751421
2807,297.2759865004637,300.04724,2.771254710473784,0.932216134608458,0.672155789036143,9.2760755130586,0.9992550693359772,2-3,1957005.9,1776930.8,1951435.5694915373,1772549.3303365745,180075.12,9.201563,178886.23915496282,9.166904711159544,6.290354216761913,6.2496705,0.040683711238231446
2808,309.9696371629155,307.25357,2.7160666062748646,0.8762363408024186,0.7336742829064289,13.854904528046234,0.9991178711353726,2-3,1267154.1,1388424.8,1265417.2162561975,1386163.29605759,121270.625,9.570314,120746.07980139251,9.54199755228762,6.102233738827257,6.142523,0.04028907306239127
2809,301.3121369651074,304.09897,2.7868315407519617,0.9248985350612288,1.0199425616275075,16.503719157271377,0.9982729175600026,2-3,1700861.8,1545601.0,1696947.5832516998,1542560.8576257457,155260.75,9.128358,154386.7256259541,9.097907746220272,6.229668427670578,6.189098,0.040570546353439596
2810,284.2287544907612,287.0544,2.8256583510356563,0.994149362578832,1.0978539176954671,12.01248094586836,0.9979706006466592,2-3,3121815.2,2816525.8,3106124.35852056,2803831.057018783,305289.5,9.77923,302293.301501777,9.732169952324723,6.492218839395789,6.4497137,0.042505132425573855
2811,323.1647456111016,320.36404,2.800701421648455,0.8666481909567066,1.1584807683540064,13.730800665213591,0.9980939425341114,2-3,822779.0,900254.44,822297.8972404478,899633.3686005771,77475.44,9.416312,77335.4713601293,9.404799844394551,5.915029179693628,5.9543657,0.039336550592016906
2812,319.5544697607617,316.64713,2.9073445166210945,0.9098118761404628,1.126871776025881,25.877738123946784,0.9980910680592174,2-3,924134.0,1015857.06,923461.4192442921,1014961.560041799,91723.06,9.925299,91500.1407975069,9.908388037735824,5.965418756019559,6.006833,0.04141432045749216
2813,303.6082236558216,300.7975,2.8107383042590754,0.9257780538400052,1.2478875497161406,23.823285829119627,0.9978249141649126,2-3,1571769.0,1731370.2,1568588.0380366382,1727273.5472139409,159601.25,10.154243,158685.5091773027,10.116455393598777,6.195508898781627,6.23839,0.042881070090443174
2814,282.64421931872675,285.4013,2.757086833616995,0.9754619571780228,0.8302419728514567,9.47017515502769,0.9988487491899376,2-3,3308705.2,2990946.2,3291092.8434936283,2976578.2069367785,317759.0,9.603726,314514.6365568498,9.556540988463267,6.5173401341473705,6.4758086,0.0415315136944896
2815,286.04618011698454,288.86298,2.8167959572342056,0.9847346872739984,0.8989398171750091,17.381558505013743,0.9986128379005854,2-3,2921540.8,2638349.5,2907840.3026793464,2627303.8197465437,283191.25,9.693215,280536.48293280276,9.647589060317735,6.463570551578475,6.4213324,0.04223819226451031
2816,290.93316122160064,288.15442,2.778742276288142,0.9551136297493444,0.9053358497553098,19.67147885691685,0.9986651275690264,2-3,2449399.0,2706641.5,2440004.7546001812,2694975.9099003356,257242.5,10.50227,254971.15530015435,10.449617150108132,6.387390672607013,6.4324307,0.045040071564129924
2817,290.20412986455693,293.08694,2.8828147155211923,0.9933748071974888,2.458386530387444,24.53026056677362,0.9916917841511552,2-3,2514190.8,2268429.5,2504252.0287676095,2260535.8704018956,245761.25,9.774964,243716.1583657139,9.732093877374288,6.39867803428084,6.3557253,0.04295274588972653
